c28992r1000,aantal_inwoners,geometry,0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-0,Total
564,0,"POLYGON ((116000 491000, 116000 492000, 115000 492000, 115000 491000, 116000 491000))",0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
565,15,"POLYGON ((116000 492000, 116000 493000, 115000 493000, 115000 492000, 116000 492000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.010256410256410256,0.0,0.005128205128205128,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.0,0.041025641025641026
568,135,"POLYGON ((117000 483000, 117000 484000, 116000 484000, 116000 483000, 117000 483000))",0.0,0.010256410256410256,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.005128205128205128,0.020512820512820513,0.010256410256410256,0.025641025641025644,0.010256410256410256,0.005128205128205128,0.020512820512820513,0.0,0.005128205128205128,0.015384615384615385,0.03076923076923077,0.005128205128205128,0.0,0.0,0.0,0.17435897435897435
569,6205,"POLYGON ((117000 484000, 117000 485000, 116000 485000, 116000 484000, 117000 484000))",0.06153846153846154,0.0358974358974359,0.05641025641025641,0.020512820512820513,0.015384615384615385,0.025641025641025644,0.015384615384615385,0.11794871794871796,0.23589743589743592,0.6615384615384615,0.6461538461538462,0.49743589743589745,0.49230769230769234,0.47179487179487184,0.5230769230769231,0.6512820512820513,0.3128205128205128,0.26153846153846155,0.11794871794871796,0.1692307692307692,0.13846153846153847,0.05641025641025641,0.05128205128205129,0.06153846153846154,5.697435897435898
570,6655,"POLYGON ((117000 485000, 117000 486000, 116000 486000, 116000 485000, 117000 485000))",0.025641025641025644,0.005128205128205128,0.005128205128205128,0.041025641025641026,0.020512820512820513,0.03076923076923077,0.015384615384615385,0.05641025641025641,0.05128205128205129,0.05641025641025641,0.08205128205128205,0.06666666666666667,0.06666666666666667,0.06153846153846154,0.05641025641025641,0.05641025641025641,0.03076923076923077,0.05641025641025641,0.046153846153846156,0.025641025641025644,0.05128205128205129,0.05128205128205129,0.046153846153846156,0.03076923076923077,1.0358974358974358
571,2035,"POLYGON ((117000 486000, 117000 487000, 116000 487000, 116000 486000, 117000 486000))",0.010256410256410256,0.015384615384615385,0.015384615384615385,0.005128205128205128,0.025641025641025644,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.05641025641025641,0.06666666666666667,0.0358974358974359,0.041025641025641026,0.05641025641025641,0.05128205128205129,0.020512820512820513,0.046153846153846156,0.025641025641025644,0.041025641025641026,0.025641025641025644,0.025641025641025644,0.046153846153846156,0.0358974358974359,0.041025641025641026,0.03076923076923077,0.7641025641025642
572,7250,"POLYGON ((117000 487000, 117000 488000, 116000 488000, 116000 487000, 117000 487000))",0.041025641025641026,0.020512820512820513,0.07692307692307693,0.025641025641025644,0.025641025641025644,0.005128205128205128,0.020512820512820513,0.041025641025641026,0.0717948717948718,0.09230769230769231,0.09743589743589744,0.08205128205128205,0.0717948717948718,0.06666666666666667,0.13846153846153847,0.08717948717948719,0.06153846153846154,0.06666666666666667,0.08205128205128205,0.06153846153846154,0.03076923076923077,0.05128205128205129,0.0358974358974359,0.07692307692307693,1.4307692307692308
573,7295,"POLYGON ((117000 488000, 117000 489000, 116000 489000, 116000 488000, 117000 488000))",0.03076923076923077,0.025641025641025644,0.041025641025641026,0.0,0.010256410256410256,0.020512820512820513,0.020512820512820513,0.0358974358974359,0.06153846153846154,0.05641025641025641,0.0717948717948718,0.05128205128205129,0.13333333333333333,0.09230769230769231,0.08205128205128205,0.11282051282051282,0.0717948717948718,0.05128205128205129,0.07692307692307693,0.06666666666666667,0.0717948717948718,0.07692307692307693,0.020512820512820513,0.03076923076923077,1.3128205128205128
574,15,"POLYGON ((117000 489000, 117000 490000, 116000 490000, 116000 489000, 117000 489000))",0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.020512820512820513,0.025641025641025644,0.015384615384615385,0.010256410256410256,0.015384615384615385,0.010256410256410256,0.0,0.010256410256410256,0.005128205128205128,0.0,0.010256410256410256,0.010256410256410256,0.005128205128205128,0.0,0.14871794871794872
576,0,"POLYGON ((117000 491000, 117000 492000, 116000 492000, 116000 491000, 117000 491000))",0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
577,75,"POLYGON ((117000 492000, 117000 493000, 116000 493000, 116000 492000, 117000 492000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0358974358974359
578,0,"POLYGON ((118000 482000, 118000 483000, 117000 483000, 117000 482000, 118000 482000))",0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256
579,305,"POLYGON ((118000 483000, 118000 484000, 117000 484000, 117000 483000, 118000 483000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.035897435897435895
580,6585,"POLYGON ((118000 484000, 118000 485000, 117000 485000, 117000 484000, 118000 484000))",0.020512820512820513,0.025641025641025644,0.03076923076923077,0.025641025641025644,0.010256410256410256,0.020512820512820513,0.0358974358974359,0.025641025641025644,0.12820512820512822,0.08717948717948719,0.05641025641025641,0.08205128205128205,0.11282051282051282,0.08717948717948719,0.09230769230769231,0.12307692307692308,0.08205128205128205,0.09743589743589744,0.08205128205128205,0.06153846153846154,0.05128205128205129,0.0717948717948718,0.0717948717948718,0.05128205128205129,1.5333333333333337
581,8720,"POLYGON ((118000 485000, 118000 486000, 117000 486000, 117000 485000, 118000 485000))",0.025641025641025644,0.03076923076923077,0.025641025641025644,0.020512820512820513,0.0,0.010256410256410256,0.015384615384615385,0.0358974358974359,0.046153846153846156,0.05641025641025641,0.07692307692307693,0.10256410256410257,0.08717948717948719,0.1076923076923077,0.08205128205128205,0.12307692307692308,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.08205128205128205,0.09743589743589744,0.0717948717948718,0.05641025641025641,0.046153846153846156,1.476923076923077
582,14345,"POLYGON ((118000 486000, 118000 487000, 117000 487000, 117000 486000, 118000 486000))",0.020512820512820513,0.025641025641025644,0.005128205128205128,0.025641025641025644,0.046153846153846156,0.020512820512820513,0.020512820512820513,0.03076923076923077,0.06153846153846154,0.10256410256410257,0.06153846153846154,0.08717948717948719,0.07692307692307693,0.13333333333333333,0.0717948717948718,0.08205128205128205,0.06666666666666667,0.08717948717948719,0.12820512820512822,0.05128205128205129,0.05641025641025641,0.09743589743589744,0.05128205128205129,0.0717948717948718,1.4820512820512821
583,10705,"POLYGON ((118000 487000, 118000 488000, 117000 488000, 117000 487000, 118000 487000))",0.11794871794871796,0.05128205128205129,0.06666666666666667,0.05128205128205129,0.07692307692307693,0.046153846153846156,0.041025641025641026,0.05641025641025641,0.22564102564102564,0.4205128205128205,0.4871794871794872,0.30256410256410254,0.24102564102564106,0.30256410256410254,0.37948717948717947,0.3333333333333333,0.24615384615384617,0.18974358974358974,0.13846153846153847,0.2512820512820513,0.23076923076923075,0.1641025641025641,0.0717948717948718,0.05128205128205129,4.543589743589743
