c28992r1000,aantal_inwoners,geometry,0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-0,Total
432,8330,"POLYGON ((94000 435000, 94000 436000, 93000 436000, 93000 435000, 94000 435000))",0.046153846153846156,0.0358974358974359,0.015384615384615385,0.0358974358974359,0.005128205128205128,0.025641025641025644,0.020512820512820513,0.05128205128205129,0.06666666666666667,0.13846153846153847,0.15384615384615385,0.158974358974359,0.15384615384615385,0.158974358974359,0.1692307692307692,0.17948717948717952,0.1692307692307692,0.1076923076923077,0.1076923076923077,0.09230769230769231,0.09743589743589744,0.1076923076923077,0.08717948717948719,0.05128205128205129,2.235897435897436
433,5430,"POLYGON ((94000 436000, 94000 437000, 93000 437000, 93000 436000, 94000 436000))",0.0358974358974359,0.005128205128205128,0.010256410256410256,0.020512820512820513,0.010256410256410256,0.015384615384615385,0.010256410256410256,0.015384615384615385,0.05128205128205129,0.041025641025641026,0.05128205128205129,0.0358974358974359,0.08205128205128205,0.0717948717948718,0.025641025641025644,0.05128205128205129,0.025641025641025644,0.06666666666666667,0.05128205128205129,0.041025641025641026,0.0358974358974359,0.025641025641025644,0.025641025641025644,0.041025641025641026,0.8461538461538463
434,13155,"POLYGON ((94000 437000, 94000 438000, 93000 438000, 93000 437000, 94000 437000))",0.06666666666666667,0.041025641025641026,0.08205128205128205,0.05128205128205129,0.020512820512820513,0.03076923076923077,0.025641025641025644,0.0358974358974359,0.12307692307692308,0.1641025641025641,0.20512820512820515,0.23076923076923075,0.24615384615384617,0.24102564102564106,0.2512820512820513,0.18461538461538463,0.15384615384615385,0.12307692307692308,0.17435897435897438,0.1692307692307692,0.1435897435897436,0.046153846153846156,0.10256410256410257,0.06666666666666667,2.9794871794871796
435,16095,"POLYGON ((94000 438000, 94000 439000, 93000 439000, 93000 438000, 94000 438000))",0.11794871794871796,0.08717948717948719,0.1076923076923077,0.08205128205128205,0.05641025641025641,0.041025641025641026,0.08717948717948719,0.08717948717948719,0.1692307692307692,0.15384615384615385,0.22564102564102564,0.23076923076923075,0.22051282051282053,0.24615384615384617,0.18974358974358974,0.19487179487179487,0.1641025641025641,0.2153846153846154,0.23076923076923075,0.18974358974358974,0.20512820512820515,0.1435897435897436,0.11794871794871796,0.14871794871794872,3.712820512820513
436,2760,"POLYGON ((94000 439000, 94000 440000, 93000 440000, 93000 439000, 94000 439000))",0.05641025641025641,0.041025641025641026,0.025641025641025644,0.0,0.010256410256410256,0.005128205128205128,0.010256410256410256,0.015384615384615385,0.041025641025641026,0.0358974358974359,0.09230769230769231,0.05641025641025641,0.09743589743589744,0.09230769230769231,0.05641025641025641,0.0358974358974359,0.041025641025641026,0.03076923076923077,0.025641025641025644,0.06153846153846154,0.05641025641025641,0.020512820512820513,0.020512820512820513,0.03076923076923077,0.9589743589743589
437,1465,"POLYGON ((94000 440000, 94000 441000, 93000 441000, 93000 440000, 94000 440000))",0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.020512820512820513,0.005128205128205128,0.0,0.010256410256410256,0.010256410256410256,0.005128205128205128,0.015384615384615385,0.005128205128205128,0.0,0.0,0.0,0.0,0.010256410256410256,0.005128205128205128,0.0,0.0,0.09230769230769231
438,5765,"POLYGON ((94000 441000, 94000 442000, 93000 442000, 93000 441000, 94000 441000))",0.0358974358974359,0.046153846153846156,0.041025641025641026,0.046153846153846156,0.010256410256410256,0.020512820512820513,0.020512820512820513,0.03076923076923077,0.11794871794871796,0.12820512820512822,0.15384615384615385,0.17948717948717952,0.1076923076923077,0.1641025641025641,0.1076923076923077,0.12820512820512822,0.15384615384615385,0.09743589743589744,0.06153846153846154,0.09743589743589744,0.06153846153846154,0.046153846153846156,0.041025641025641026,0.08717948717948719,1.9846153846153847
439,2715,"POLYGON ((94000 442000, 94000 443000, 93000 443000, 93000 442000, 94000 442000))",0.0,0.015384615384615385,0.005128205128205128,0.005128205128205128,0.0,0.010256410256410256,0.0,0.005128205128205128,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.0358974358974359,0.010256410256410256,0.05128205128205129,0.025641025641025644,0.025641025641025644,0.03076923076923077,0.010256410256410256,0.020512820512820513,0.03076923076923077,0.010256410256410256,0.0358974358974359,0.010256410256410256,0.4153846153846154
442,3640,"POLYGON ((95000 432000, 95000 433000, 94000 433000, 94000 432000, 95000 432000))",0.010256410256410256,0.041025641025641026,0.005128205128205128,0.010256410256410256,0.03076923076923077,0.020512820512820513,0.03076923076923077,0.046153846153846156,0.09230769230769231,0.11282051282051282,0.09743589743589744,0.0717948717948718,0.12307692307692308,0.14871794871794872,0.0717948717948718,0.09743589743589744,0.1076923076923077,0.08717948717948719,0.07692307692307693,0.05641025641025641,0.046153846153846156,0.046153846153846156,0.05641025641025641,0.03076923076923077,1.5179487179487179
443,8560,"POLYGON ((95000 433000, 95000 434000, 94000 434000, 94000 433000, 95000 433000))",0.046153846153846156,0.05641025641025641,0.05128205128205129,0.03076923076923077,0.03076923076923077,0.0358974358974359,0.08205128205128205,0.1692307692307692,0.12820512820512822,0.15384615384615385,0.24615384615384617,0.17435897435897438,0.15384615384615385,0.24102564102564106,0.17435897435897438,0.21025641025641026,0.10256410256410257,0.14871794871794872,0.13333333333333333,0.1076923076923077,0.17435897435897438,0.08205128205128205,0.06666666666666667,0.1076923076923077,2.907692307692308
