c28992r1000,aantal_inwoners,geometry,0-4,4-8,8-12,12-16,16-20,20-0,Total
476,2020,"POLYGON ((97000 442000, 97000 443000, 96000 443000, 96000 442000, 97000 442000))",0.041025641025641026,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.06153846153846154,0.13846153846153847,0.358974358974359
478,6260,"POLYGON ((98000 432000, 98000 433000, 97000 433000, 97000 432000, 98000 432000))",0.06153846153846154,0.09743589743589744,0.2512820512820513,0.26666666666666666,0.1641025641025641,0.13846153846153847,0.9794871794871796
479,7590,"POLYGON ((98000 433000, 98000 434000, 97000 434000, 97000 433000, 98000 433000))",0.21025641025641026,0.19487179487179487,0.6410256410256411,0.7743589743589744,0.5384615384615384,0.3128205128205128,2.671794871794872
480,3225,"POLYGON ((98000 434000, 98000 435000, 97000 435000, 97000 434000, 98000 434000))",0.041025641025641026,0.0717948717948718,0.1435897435897436,0.1076923076923077,0.1435897435897436,0.12820512820512822,0.635897435897436
481,1355,"POLYGON ((98000 435000, 98000 436000, 97000 436000, 97000 435000, 98000 435000))",0.015384615384615385,0.005128205128205128,0.025641025641025644,0.025641025641025644,0.05641025641025641,0.05128205128205129,0.17948717948717952
482,4625,"POLYGON ((98000 436000, 98000 437000, 97000 437000, 97000 436000, 98000 436000))",0.020512820512820513,0.0,0.005128205128205128,0.025641025641025644,0.025641025641025644,0.005128205128205128,0.08205128205128205
483,3370,"POLYGON ((98000 437000, 98000 438000, 97000 438000, 97000 437000, 98000 437000))",0.020512820512820513,0.020512820512820513,0.06153846153846154,0.020512820512820513,0.0358974358974359,0.05641025641025641,0.21538461538461537
484,5605,"POLYGON ((98000 438000, 98000 439000, 97000 439000, 97000 438000, 98000 438000))",0.06666666666666667,0.05641025641025641,0.2153846153846154,0.23589743589743592,0.18974358974358974,0.17435897435897438,0.9384615384615386
485,8370,"POLYGON ((98000 439000, 98000 440000, 97000 440000, 97000 439000, 98000 439000))",0.18974358974358974,0.17435897435897438,0.37435897435897436,0.682051282051282,0.35897435897435903,0.2820512820512821,2.0615384615384613
486,3875,"POLYGON ((98000 440000, 98000 441000, 97000 441000, 97000 440000, 98000 440000))",0.06666666666666667,0.05128205128205129,0.21025641025641026,0.34871794871794876,0.2923076923076923,0.13846153846153847,1.1076923076923078
487,8055,"POLYGON ((98000 441000, 98000 442000, 97000 442000, 97000 441000, 98000 441000))",0.13846153846153847,0.11282051282051282,0.4051282051282052,0.6410256410256411,0.38461538461538464,0.2871794871794872,1.9692307692307696
488,4925,"POLYGON ((98000 442000, 98000 443000, 97000 443000, 97000 442000, 98000 442000))",0.0717948717948718,0.06153846153846154,0.2153846153846154,0.24102564102564106,0.22051282051282053,0.158974358974359,0.9692307692307693
490,555,"POLYGON ((99000 432000, 99000 433000, 98000 433000, 98000 432000, 99000 432000))",0.010256410256410256,0.005128205128205128,0.010256410256410256,0.025641025641025644,0.005128205128205128,0.010256410256410256,0.06666666666666667
491,5205,"POLYGON ((99000 433000, 99000 434000, 98000 434000, 98000 433000, 99000 433000))",0.06666666666666667,0.11282051282051282,0.3230769230769231,0.35897435897435903,0.25641025641025644,0.1076923076923077,1.2256410256410257
492,8340,"POLYGON ((99000 434000, 99000 435000, 98000 435000, 98000 434000, 99000 434000))",0.13846153846153847,0.10256410256410257,0.1692307692307692,0.2820512820512821,0.26666666666666666,0.2153846153846154,1.1743589743589742
493,325,"POLYGON ((99000 435000, 99000 436000, 98000 436000, 98000 435000, 99000 435000))",0.0,0.005128205128205128,0.005128205128205128,0.020512820512820513,0.005128205128205128,0.0,0.0358974358974359
494,3650,"POLYGON ((99000 437000, 99000 438000, 98000 438000, 98000 437000, 99000 437000))",0.010256410256410256,0.025641025641025644,0.025641025641025644,0.0,0.0358974358974359,0.015384615384615385,0.11282051282051284
495,2805,"POLYGON ((99000 438000, 99000 439000, 98000 439000, 98000 438000, 99000 438000))",0.05641025641025641,0.0358974358974359,0.2512820512820513,0.27692307692307694,0.26153846153846155,0.12307692307692308,1.005128205128205
496,4425,"POLYGON ((99000 439000, 99000 440000, 98000 440000, 98000 439000, 99000 439000))",0.06153846153846154,0.1076923076923077,0.11282051282051282,0.158974358974359,0.1076923076923077,0.1435897435897436,0.6923076923076924
497,4520,"POLYGON ((99000 440000, 99000 441000, 98000 441000, 98000 440000, 99000 440000))",0.041025641025641026,0.0358974358974359,0.158974358974359,0.2153846153846154,0.12820512820512822,0.08717948717948719,0.6666666666666667
498,4580,"POLYGON ((99000 441000, 99000 442000, 98000 442000, 98000 441000, 99000 441000))",0.0717948717948718,0.09230769230769231,0.18461538461538463,0.17435897435897438,0.20000000000000004,0.15384615384615385,0.876923076923077
499,6235,"POLYGON ((99000 442000, 99000 443000, 98000 443000, 98000 442000, 99000 442000))",0.06153846153846154,0.09743589743589744,0.3076923076923077,0.3025641025641026,0.26153846153846155,0.12820512820512822,1.158974358974359
501,3710,"POLYGON ((100000 434000, 100000 435000, 99000 435000, 99000 434000, 100000 434000))",0.0,0.010256410256410256,0.041025641025641026,0.05128205128205129,0.015384615384615385,0.03076923076923077,0.14871794871794872
504,280,"POLYGON ((100000 441000, 100000 442000, 99000 442000, 99000 441000, 100000 441000))",0.0,0.0,0.010256410256410256,0.0,0.005128205128205128,0.0,0.015384615384615385
505,6780,"POLYGON ((100000 442000, 100000 443000, 99000 443000, 99000 442000, 100000 442000))",0.08717948717948719,0.07692307692307693,0.22051282051282053,0.24102564102564106,0.18461538461538463,0.1435897435897436,0.953846153846154
506,2240,"POLYGON ((100000 443000, 100000 444000, 99000 444000, 99000 443000, 100000 443000))",0.005128205128205128,0.005128205128205128,0.03076923076923077,0.010256410256410256,0.020512820512820513,0.025641025641025644,0.09743589743589744
507,1515,"POLYGON ((100000 444000, 100000 445000, 99000 445000, 99000 444000, 100000 444000))",0.010256410256410256,0.015384615384615385,0.09743589743589744,0.14871794871794872,0.0717948717948718,0.046153846153846156,0.3897435897435898
509,1205,"POLYGON ((101000 442000, 101000 443000, 100000 443000, 100000 442000, 101000 442000))",0.015384615384615385,0.020512820512820513,0.0,0.005128205128205128,0.0,0.025641025641025644,0.06666666666666667
510,3090,"POLYGON ((101000 443000, 101000 444000, 100000 444000, 100000 443000, 101000 443000))",0.020512820512820513,0.046153846153846156,0.0358974358974359,0.07692307692307693,0.12820512820512822,0.025641025641025644,0.33333333333333337
511,3725,"POLYGON ((101000 444000, 101000 445000, 100000 445000, 100000 444000, 101000 444000))",0.010256410256410256,0.015384615384615385,0.015384615384615385,0.0358974358974359,0.005128205128205128,0.020512820512820513,0.10256410256410256
512,355,"POLYGON ((101000 445000, 101000 446000, 100000 446000, 100000 445000, 101000 445000))",0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.010256410256410256
